"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
5,9,2014,40.76,-73.97,1637,1176.44808743169,39.1476612940685
5,9,2014,40.76,-73.98,1441,1228.10928961749,17.3348343003595
5,9,2014,40.74,-73.99,1245,1041.87978142077,19.495552385348
5,9,2014,40.72,-74,1092,904.103825136612,20.7825881983185
5,9,2014,40.75,-73.98,1073,873.092896174863,22.8964300020028
5,9,2014,40.73,-74,1061,885.027322404372,19.8833045196345
5,9,2014,40.75,-73.99,1041,940.918032786885,10.6366297302948
5,9,2014,40.73,-73.99,914,790.338797814208,15.6466065600974
5,9,2014,40.74,-74,791,735.327868852459,7.57106231189388
5,9,2014,40.77,-73.96,706,476.775956284153,48.0779369627507
5,9,2014,40.72,-74.01,684,584.967213114754,16.929630356192
5,9,2014,40.76,-73.99,667,657.338797814208,1.46974470667454
5,9,2014,40.72,-73.99,604,604.31693989071,-0.0524459716068368
5,9,2014,40.71,-74.01,600,566.136612021858,5.98148702257657
5,9,2014,40.74,-74.01,588,549.060109289617,7.09209976313223
5,9,2014,40.77,-73.98,566,447.382513661202,26.5136617361459
5,9,2014,40.74,-73.98,545,454.901639344262,19.8061191394284
5,9,2014,40.78,-73.96,512,305.972677595628,67.3352026146126
5,9,2014,40.75,-73.97,473,383.010928961749,23.4951705639811
5,9,2014,40.73,-74.01,451,401.054644808743,12.4535037401387
5,9,2014,40.78,-73.95,396,294.377049180328,34.521356574038
5,9,2014,40.75,-74,376,370.224043715847,1.56012457380702
5,9,2014,40.77,-73.95,368,253.72131147541,45.0410286231182
5,9,2014,40.73,-73.98,363,396.792349726776,-8.51638136421853
5,9,2014,40.78,-73.98,357,333.420765027322,7.07191556313097
5,9,2014,40.77,-73.97,290,224.109289617486,29.4011508826685
5,9,2014,40.77,-73.99,267,247.786885245902,7.75388686735032
5,9,2014,40.76,-73.96,249,224.448087431694,10.938793397283
5,9,2014,40.77,-73.87,231,332.092896174863,-30.4411498527306
5,9,2014,40.76,-74,230,283.945355191257,-18.9984989030445
5,9,2014,40.72,-73.98,205,207.251366120219,-1.08629736071928
5,9,2014,40.79,-73.97,187,178.573770491803,4.71862664096208
5,9,2014,40.65,-73.78,182,201.005464480874,-9.45519791213571
5,9,2014,40.75,-74.01,179,194.628415300546,-8.0298733750737
5,9,2014,40.72,-73.96,155,245.950819672131,-36.9792708125042
5,9,2014,40.79,-73.98,145,136.786885245902,6.00431447746885
5,9,2014,40.69,-73.99,142,138.349726775956,2.63843905521764
5,9,2014,40.7,-73.99,139,139.158469945355,-0.113877326631589
5,9,2014,40.7,-74.01,123,138.114754098361,-10.9436201780415
5,9,2014,40.69,-74.18,121,118.453551912568,2.1497439682613
5,9,2014,40.71,-73.96,119,143.704918032787,-17.191421400867
5,9,2014,40.79,-73.93,111,6.40983606557377,1631.71355498721
5,9,2014,40.77,-73.86,110,136.617486338798,-19.4832206711732
5,9,2014,40.71,-74.02,105,114.96174863388,-8.66527236429318
5,9,2014,40.69,-73.97,103,97.5300546448087,5.60847153742716
5,9,2014,40.64,-73.78,100,190.448087431694,-47.4922529553541
5,9,2014,40.71,-74,96,107.20218579235,-10.449587113875
5,9,2014,40.68,-73.98,93,97.4590163934426,-4.57527333894029
5,9,2014,40.79,-73.95,90,66.9562841530055,34.416061372725
5,9,2014,40.69,-73.98,85,90.7267759562842,-6.31211226886708
5,9,2014,40.78,-73.97,85,66.2786885245902,28.2463517190205
5,9,2014,40.71,-73.98,83,21.2950819672131,289.761354888376
5,9,2014,40.74,-73.97,83,86.0109289617486,-3.50063532401525
5,9,2014,40.72,-73.95,82,116.387978142077,-29.5459880745575
5,9,2014,40.78,-73.99,79,75.7704918032787,4.26222414539161
5,9,2014,40.8,-73.97,78,86.2513661202186,-9.56664977192093
5,9,2014,40.71,-73.95,75,110.644808743169,-32.2155274595022
5,9,2014,40.72,-74.02,71,54.0382513661202,31.3884113661644
5,9,2014,40.65,-73.79,68,94.6338797814208,-28.1441274974015
5,9,2014,40.64,-73.79,67,81.2513661202186,-17.5398480059184
5,9,2014,40.69,-74,66,71.2950819672131,-7.42699471142792
5,9,2014,40.71,-73.94,61,75.6120218579235,-19.32499819325
5,9,2014,40.71,-73.99,61,53.3333333333333,14.375
5,9,2014,40.68,-73.97,59,74.6010928961749,-20.9126867858189
5,9,2014,40.69,-73.96,58,67.2349726775956,-13.7353706111833
5,9,2014,40.68,-74,57,60.5191256830601,-5.81489841986456
5,9,2014,40.71,-73.97,52,63.0054644808743,-17.4674761491761
5,9,2014,40.67,-73.98,49,78.5464480874317,-37.6165298455545
5,9,2014,40.68,-73.96,48,65.2732240437158,-26.4629552113855
5,9,2014,40.68,-73.99,48,57.0109289617486,-15.8056167928688
5,9,2014,40.69,-73.95,47,42.8579234972678,9.6646691317098
5,9,2014,40.7,-74.18,45,52.8579234972678,-14.8661221958028
5,9,2014,40.7,-73.93,45,62.3169398907104,-27.7884952648194
5,9,2014,40.73,-73.95,41,56.207650273224,-27.056192883531
5,9,2014,40.75,-73.96,39,39.3224043715847,-0.819899944413554
5,9,2014,40.77,-73.89,38,55.5737704918033,-31.622418879056
5,9,2014,40.8,-73.93,38,15.0765027322404,152.04784342153
5,9,2014,40.67,-73.96,38,46.9508196721311,-19.0642458100559
5,9,2014,40.67,-73.99,38,50.2021857923497,-24.3060846848808
5,9,2014,40.73,-73.96,36,61.9890710382514,-41.9252468265162
5,9,2014,40.75,-74.03,35,29.8688524590164,17.178924259056
5,9,2014,40.68,-73.94,34,24.2786885245902,40.0405131667792
