"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
9,25,2014,40.76,-73.98,1732,1228.10928961749,41.029793898836
9,25,2014,40.74,-73.99,1630,1041.87978142077,56.4479922796123
9,25,2014,40.75,-73.99,1484,940.918032786885,57.7183078960206
9,25,2014,40.76,-73.97,1454,1176.44808743169,23.5923637883785
9,25,2014,40.72,-74,1340,904.103825136612,48.2130661041638
9,25,2014,40.75,-73.98,1305,873.092896174863,49.4686310835169
9,25,2014,40.73,-74,1248,885.027322404372,41.0125957026426
9,25,2014,40.73,-73.99,1180,790.338797814208,49.3030587974999
9,25,2014,40.74,-74,1059,735.327868852459,44.017389365734
9,25,2014,40.76,-73.99,986,657.338797814208,49.9987530446493
9,25,2014,40.72,-74.01,976,584.967213114754,66.8469579351512
9,25,2014,40.77,-73.96,959,476.775956284153,101.142693409742
9,25,2014,40.71,-74.01,889,566.136612021858,57.0292366051176
9,25,2014,40.72,-73.99,828,604.31693989071,37.0141965819694
9,25,2014,40.74,-73.98,750,454.901639344262,64.8708061551768
9,25,2014,40.77,-73.98,710,447.382513661202,58.7008830965788
9,25,2014,40.73,-74.01,672,401.054644808743,67.5582139986102
9,25,2014,40.74,-74.01,667,549.060109289617,21.4803240510361
9,25,2014,40.78,-73.98,656,333.420765027322,96.7483938639045
9,25,2014,40.73,-73.98,653,396.792349726776,64.5697051492157
9,25,2014,40.75,-74,575,370.224043715847,55.311360717923
9,25,2014,40.75,-73.97,552,383.010928961749,44.1212138505657
9,25,2014,40.77,-73.87,549,332.092896174863,65.3151893110427
9,25,2014,40.77,-73.95,528,253.72131147541,108.102345415778
9,25,2014,40.78,-73.96,515,305.972677595628,68.3156823174325
9,25,2014,40.78,-73.95,510,294.377049180328,73.2472016483823
9,25,2014,40.76,-74,485,283.945355191257,70.8075131827104
9,25,2014,40.76,-73.96,389,224.448087431694,73.3140186005746
9,25,2014,40.77,-73.99,389,247.786885245902,56.9897452861396
9,25,2014,40.72,-73.98,362,207.251366120219,74.6671236849738
9,25,2014,40.72,-73.96,324,245.950819672131,31.7336532693461
9,25,2014,40.79,-73.97,320,178.573770491803,79.197649866887
9,25,2014,40.77,-73.97,314,224.109289617486,40.1102116453721
9,25,2014,40.75,-74.01,265,194.628415300546,36.1568913720976
9,25,2014,40.79,-73.98,249,136.786885245902,82.0349952061362
9,25,2014,40.64,-73.78,233,190.448087431694,22.343050614025
9,25,2014,40.77,-73.86,232,136.617486338798,69.8172073117075
9,25,2014,40.7,-74.01,228,138.114754098361,65.080118694362
9,25,2014,40.69,-73.99,211,138.349726775956,52.5120467651473
9,25,2014,40.71,-73.96,205,143.704918032787,42.6534337211955
9,25,2014,40.7,-73.99,202,139.158469945355,45.1582502159742
9,25,2014,40.72,-73.95,200,116.387978142077,71.839053476689
9,25,2014,40.69,-74.18,190,118.453551912568,60.4004244129723
9,25,2014,40.71,-73.95,185,110.644808743169,67.201698933228
9,25,2014,40.65,-73.78,178,201.005464480874,-11.4451935624184
9,25,2014,40.71,-74.02,174,114.96174863388,51.3546915105999
9,25,2014,40.68,-73.98,172,97.4590163934426,76.484440706476
9,25,2014,40.8,-73.97,172,86.2513661202186,99.4171312721744
9,25,2014,40.78,-73.99,169,75.7704918032787,123.041973171787
9,25,2014,40.69,-73.98,167,90.7267759562842,84.0691441305788
9,25,2014,40.69,-73.97,161,97.5300546448087,65.0773195876289
9,25,2014,40.71,-74,152,107.20218579235,41.7881537363646
9,25,2014,40.65,-73.79,142,94.6338797814208,50.0519690495438
9,25,2014,40.67,-73.98,141,78.5464480874317,79.5116181995269
9,25,2014,40.78,-73.97,140,66.2786885245902,111.229285184269
9,25,2014,40.74,-73.97,129,86.0109289617486,49.9809402795426
9,25,2014,40.81,-73.96,129,49.5628415300546,160.275633958104
9,25,2014,40.71,-73.94,127,75.6120218579235,67.9627086796271
9,25,2014,40.77,-73.89,118,55.5737704918033,112.330383480826
9,25,2014,40.79,-73.95,118,66.9562841530055,76.2343915775728
9,25,2014,40.68,-73.97,118,74.6010928961749,58.1746264283622
9,25,2014,40.73,-73.96,117,61.9890710382514,88.7429478138223
9,25,2014,40.69,-74,111,71.2950819672131,55.6909634398712
9,25,2014,40.69,-73.96,106,67.2349726775956,57.6560468140442
9,25,2014,40.72,-73.94,106,51.3387978142077,106.471527408196
9,25,2014,40.71,-73.97,105,63.0054644808743,66.652211621856
9,25,2014,40.68,-73.96,103,65.2732240437158,57.7982419422353
9,25,2014,40.73,-73.95,97,56.207650273224,72.5743729340851
9,25,2014,40.83,-73.93,97,19.8688524590164,388.201320132013
9,25,2014,40.7,-73.93,96,62.3169398907104,54.0512101017187
9,25,2014,40.77,-73.92,95,31.8907103825137,197.892392049349
9,25,2014,40.68,-74,93,60.5191256830601,53.6704288939052
9,25,2014,40.8,-73.96,91,44.3715846994535,105.086206896552
9,25,2014,40.75,-73.94,87,48.3497267759563,79.9389692585895
9,25,2014,40.68,-73.99,82,57.0109289617486,43.8320713121825
9,25,2014,40.71,-73.99,81,53.3333333333333,51.875
9,25,2014,40.81,-73.95,78,43.4043715846995,79.7054009819967
9,25,2014,40.67,-73.96,77,46.9508196721311,64.0013966480447
9,25,2014,40.64,-73.79,77,81.2513661202186,-5.23236263366736
9,25,2014,40.76,-73.93,73,20.5027322404372,256.050106609808
9,25,2014,40.7,-73.98,72,43.5081967213115,65.4860587792012
9,25,2014,40.8,-73.95,67,36.1311475409836,85.4355716878403
9,25,2014,40.72,-74.02,65,54.0382513661202,20.2851653352209
9,25,2014,40.67,-73.97,64,34.3551912568306,86.2891681247018
9,25,2014,40.69,-73.95,64,42.8579234972678,49.3306132857325
9,25,2014,40.67,-73.99,64,50.2021857923497,27.4844889517797
9,25,2014,40.75,-73.96,63,39.3224043715847,60.2140077821012
9,25,2014,40.7,-74.18,62,52.8579234972678,17.2955649746718
9,25,2014,40.81,-73.94,61,33.9453551912568,79.7005795235029
9,25,2014,40.82,-73.94,60,27.1092896174863,121.32634549486
9,25,2014,40.75,-73.95,59,29.3934426229508,100.725041829336
9,25,2014,40.68,-73.95,59,40.0437158469945,47.3389737991266
9,25,2014,40.76,-73.92,58,34.5737704918033,67.7572309151256
9,25,2014,40.66,-73.98,57,34.1748633879781,66.7892548768788
9,25,2014,40.74,-73.95,56,26.3715846994536,112.349772067965
9,25,2014,40.7,-73.97,51,24.327868852459,109.636118598383
9,25,2014,40.68,-73.94,50,24.2786885245902,105.941931127616
9,25,2014,40.84,-73.94,49,25.5191256830601,92.0128479657388
9,25,2014,40.74,-74.03,49,33.3224043715847,47.0482125286979
9,25,2014,40.78,-73.94,47,18.3005464480874,156.822932218573
9,25,2014,40.83,-73.92,47,9.74863387978142,382.118834080717
9,25,2014,40.69,-73.94,46,30.016393442623,53.2495903877662
9,25,2014,40.73,-73.94,44,20.8306010928962,111.227701993704
9,25,2014,40.66,-73.99,43,29.4371584699454,46.0738815667347
9,25,2014,40.67,-73.95,43,29.3551912568306,46.481757259866
9,25,2014,40.68,-74.01,43,25.1912568306011,70.6941431670282
9,25,2014,40.71,-73.92,43,25.5792349726776,68.1051057466353
9,25,2014,40.7,-73.92,42,31.1092896174863,35.0079044440541
9,25,2014,40.71,-73.93,41,26.1147540983607,56.9993722536095
9,25,2014,40.77,-73.93,38,14.8415300546448,156.038291605302
9,25,2014,40.69,-73.92,38,23.6448087431694,60.7118095678299
9,25,2014,40.74,-73.96,37,28.6939890710383,28.9468672633784
9,25,2014,40.8,-73.94,37,27.0327868852459,36.8708308065494
9,25,2014,40.77,-73.91,36,18.8032786885246,91.4559721011334
9,25,2014,40.79,-73.94,36,19.7704918032787,82.089552238806
9,25,2014,40.7,-73.94,35,29.224043715847,19.7643979057592
9,25,2014,40.78,-73.91,34,11.1639344262295,204.552129221733
9,25,2014,40.83,-73.94,34,19.1311475409836,77.7206512425022
9,25,2014,40.7,-74,34,20.4699453551913,66.0971703150027
9,25,2014,40.82,-73.95,34,22.0710382513661,54.0480316910126
9,25,2014,40.69,-73.93,33,21.0874316939891,56.4913189945582
9,25,2014,40.7,-73.95,33,16.7595628415301,96.9025105966743
9,25,2014,40.75,-74.03,32,29.8688524590164,7.13501646542261
9,25,2014,40.79,-73.96,32,23.9453551912568,33.6376083979918
9,25,2014,40.73,-73.97,32,13.8360655737705,131.279620853081
9,25,2014,40.65,-73.96,31,17.4262295081967,77.892756349953
9,25,2014,40.76,-73.95,28,17.0765027322404,63.968
9,25,2014,40.81,-73.97,28,11.103825136612,152.165354330709
9,25,2014,40.85,-73.94,26,20.2185792349727,28.5945945945946
9,25,2014,40.74,-73.93,26,12.1803278688525,113.458950201884
