"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
7,4,2014,40.72,-73.99,474,604.31693989071,-21.5643367393074
7,4,2014,40.72,-74,446,904.103825136612,-50.6693824757783
7,4,2014,40.71,-74.01,427,566.136612021858,-24.5765084022663
7,4,2014,40.73,-73.99,388,790.338797814208,-50.9071298191272
7,4,2014,40.73,-74,356,885.027322404372,-59.7752531489257
7,4,2014,40.72,-73.96,353,245.950819672131,43.5246284076518
7,4,2014,40.75,-73.99,353,940.918032786885,-62.483448323925
7,4,2014,40.74,-73.99,344,1041.87978142077,-66.9827550035665
7,4,2014,40.74,-74,340,735.327868852459,-53.7621223943819
7,4,2014,40.76,-73.97,329,1176.44808743169,-72.0344651400437
7,4,2014,40.76,-73.98,319,1228.10928961749,-74.0251130174777
7,4,2014,40.73,-73.98,306,396.792349726776,-22.881577678928
7,4,2014,40.76,-73.99,292,657.338797814208,-55.578462587183
7,4,2014,40.74,-74.01,278,549.060109289617,-49.3680208602878
7,4,2014,40.72,-74.01,262,584.967213114754,-55.2111649805229
7,4,2014,40.72,-73.98,242,207.251366120219,16.7664197010046
7,4,2014,40.75,-73.98,242,873.092896174863,-72.282445423593
7,4,2014,40.74,-73.98,238,454.901639344262,-47.6809975134239
7,4,2014,40.77,-73.98,222,447.382513661202,-50.3780337359993
7,4,2014,40.77,-73.96,191,476.775956284153,-59.9392550143266
7,4,2014,40.71,-73.96,188,143.704918032787,30.8236367784622
7,4,2014,40.77,-73.87,183,332.092896174863,-44.8949368963191
7,4,2014,40.75,-73.97,177,383.010928961749,-53.7872194718295
7,4,2014,40.76,-74,166,283.945355191257,-41.5380470343713
7,4,2014,40.78,-73.98,164,333.420765027322,-50.8129015340239
7,4,2014,40.73,-74.01,159,401.054644808743,-60.3545297235431
7,4,2014,40.78,-73.95,158,294.377049180328,-46.3273375285404
7,4,2014,40.7,-73.99,146,139.158469945355,4.91635906699128
7,4,2014,40.76,-73.96,138,224.448087431694,-38.5158494424697
7,4,2014,40.77,-73.99,138,247.786885245902,-44.3069798213695
7,4,2014,40.75,-74,135,370.224043715847,-63.5355935705746
7,4,2014,40.77,-73.95,128,253.72131147541,-49.5509465658719
7,4,2014,40.69,-73.99,128,138.349726775956,-7.48084366853621
7,4,2014,40.71,-73.97,126,63.0054644808743,99.9826539462272
7,4,2014,40.72,-73.95,125,116.387978142077,7.39940842293065
7,4,2014,40.71,-73.95,124,110.644808743169,12.0703279336231
7,4,2014,40.64,-73.78,110,190.448087431694,-42.2414782508895
